,state,location,so2,no2,rspm,spm,date,New Date,year,month
51421,Delhi,Delhi,7.7,44.2,333.0,488.0,3/4/2009,2015-03-04,2015,3
51422,Delhi,Delhi,5.8,54.8,265.0,844.0,3/6/2009,2015-03-06,2015,3
51423,Delhi,Delhi,4.0,22.8,121.0,347.0,3/6/2009,2015-03-06,2015,3
51424,Delhi,Delhi,6.226823081800888,22.7,538.0,1031.0,3/6/2009,2015-03-06,2015,3
51425,Delhi,Delhi,5.8,57.8,362.0,542.0,3/7/2009,2015-03-07,2015,3
51426,Delhi,Delhi,4.0,32.0,166.0,416.0,3/7/2009,2015-03-07,2015,3
51427,Delhi,Delhi,4.0,33.5,,444.0,3/8/2009,2015-03-08,2015,3
51437,Delhi,Delhi,6.8,54.5,226.0,324.0,3/8/2009,2015-03-08,2015,3
51438,Delhi,Delhi,4.8,39.2,108.0,248.0,3/9/2009,2015-03-09,2015,3
51439,Delhi,Delhi,4.0,36.8,89.0,233.0,3/9/2009,2015-03-09,2015,3
51440,Delhi,Delhi,5.3,47.3,82.0,308.0,3/9/2009,2015-03-09,2015,3
51488,Delhi,Delhi,3.0,43.8,77.0,135.0,3/9/2009,2015-03-09,2015,3
51527,Delhi,Delhi,6.226823081800888,30.7,189.0,287.0,3/10/2009,2015-03-10,2015,3
51528,Delhi,Delhi,3.5,32.2,160.0,292.0,3/10/2009,2015-03-10,2015,3
51529,Delhi,Delhi,5.3,61.3,224.0,428.0,3/11/2009,2015-03-11,2015,3
51530,Delhi,Delhi,5.3,57.0,371.0,521.0,3/11/2009,2015-03-11,2015,3
51531,Delhi,Delhi,3.5,84.7,309.0,539.0,3/11/2009,2015-03-11,2015,3
51532,Delhi,Delhi,12.7,93.8,438.0,684.0,3/11/2009,2015-03-11,2015,3
51544,Delhi,Delhi,16.3,84.2,294.0,456.0,3/13/2009,2015-03-13,2015,3
51545,Delhi,Delhi,6.226823081800888,59.52999695771223,,663.0,3/13/2009,2015-03-13,2015,3
51546,Delhi,Delhi,6.7,53.5,222.0,512.0,3/13/2009,2015-03-13,2015,3
51547,Delhi,Delhi,12.0,88.2,365.0,667.0,3/14/2009,2015-03-14,2015,3
51572,Delhi,Delhi,6.7,52.2,390.0,650.0,3/16/2009,2015-03-16,2015,3
51580,Delhi,Delhi,4.5,36.7,236.0,560.0,3/16/2009,2015-03-16,2015,3
51611,Delhi,Delhi,6.2,38.5,309.0,773.0,3/17/2009,2015-03-17,2015,3
51612,Delhi,Delhi,13.7,70.7,190.0,433.0,3/17/2009,2015-03-17,2015,3
51613,Delhi,Delhi,6.7,53.3,374.0,589.0,3/17/2009,2015-03-17,2015,3
51614,Delhi,Delhi,24.5,70.0,359.0,564.0,3/17/2009,2015-03-17,2015,3
51615,Delhi,Delhi,6.226823081800888,59.52999695771223,,675.0,3/18/2009,2015-03-18,2015,3
51616,Delhi,Delhi,7.0,53.5,270.0,481.0,3/18/2009,2015-03-18,2015,3
51662,Delhi,Delhi,11.8,70.0,221.0,462.0,3/18/2009,2015-03-18,2015,3
51695,Delhi,Delhi,20.7,67.7,407.0,591.0,3/18/2009,2015-03-18,2015,3
51696,Delhi,Delhi,17.7,78.0,198.0,517.0,3/19/2009,2015-03-19,2015,3
51697,Delhi,Delhi,7.0,50.0,405.0,1184.0,3/19/2009,2015-03-19,2015,3
51698,Delhi,Delhi,4.5,42.5,213.0,528.0,3/19/2009,2015-03-19,2015,3
51699,Delhi,Delhi,21.5,70.3,377.0,580.0,3/19/2009,2015-03-19,2015,3
51700,Delhi,Delhi,7.5,76.5,274.0,750.0,3/20/2009,2015-03-20,2015,3
51710,Delhi,Delhi,4.7,49.7,194.0,635.0,3/20/2009,2015-03-20,2015,3
51711,Delhi,Delhi,6.8,53.7,392.0,758.0,3/20/2009,2015-03-20,2015,3
51752,Delhi,Delhi,12.0,51.7,400.0,663.0,3/20/2009,2015-03-20,2015,3
51753,Delhi,Delhi,7.2,68.7,226.0,529.0,3/23/2009,2015-03-23,2015,3
51763,Delhi,Delhi,6.8,53.0,353.0,529.0,3/23/2009,2015-03-23,2015,3
51764,Delhi,Delhi,13.5,53.5,166.0,373.0,3/23/2009,2015-03-23,2015,3
51818,Delhi,Delhi,20.2,58.0,347.0,475.0,3/23/2009,2015-03-23,2015,3
51819,Delhi,Delhi,11.2,44.8,228.0,476.0,3/24/2009,2015-03-24,2015,3
51820,Delhi,Delhi,6.5,53.2,301.0,759.0,3/24/2009,2015-03-24,2015,3
51821,Delhi,Delhi,4.0,34.2,208.0,442.0,3/24/2009,2015-03-24,2015,3
51822,Delhi,Delhi,12.7,58.5,294.0,531.0,3/24/2009,2015-03-24,2015,3
51823,Delhi,Delhi,16.7,55.0,267.0,437.0,3/25/2009,2015-03-25,2015,3
51824,Delhi,Delhi,5.3,54.3,240.0,683.0,3/25/2009,2015-03-25,2015,3
51825,Delhi,Delhi,8.3,55.2,232.0,404.0,3/25/2009,2015-03-25,2015,3
51826,Delhi,Delhi,6.5,53.3,250.0,677.0,3/25/2009,2015-03-25,2015,3
51836,Delhi,Delhi,6.5,57.7,269.0,414.0,3/25/2009,2015-03-25,2015,3
51837,Delhi,Delhi,15.7,62.7,167.0,352.0,3/26/2009,2015-03-26,2015,3
51838,Delhi,Delhi,4.2,52.7,150.0,367.0,3/26/2009,2015-03-26,2015,3
51839,Delhi,Delhi,6.8,53.7,361.0,883.0,3/26/2009,2015-03-26,2015,3
51886,Delhi,Delhi,3.5,48.7,159.0,327.0,3/26/2009,2015-03-26,2015,3
51887,Delhi,Delhi,5.7,57.2,236.0,365.0,3/26/2009,2015-03-26,2015,3
51902,Delhi,Delhi,14.5,67.5,243.0,411.0,3/27/2009,2015-03-27,2015,3
51960,Delhi,Delhi,5.0,51.2,367.0,799.0,3/27/2009,2015-03-27,2015,3
51961,Delhi,Delhi,4.2,35.0,194.0,407.0,3/27/2009,2015-03-27,2015,3
51962,Delhi,Delhi,6.0,70.3,255.0,402.0,3/28/2009,2015-03-28,2015,3
51963,Delhi,Delhi,5.3,41.7,186.0,371.0,3/29/2009,2015-03-29,2015,3
51964,Delhi,Delhi,7.0,89.0,227.0,465.0,3/30/2009,2015-03-30,2015,3
51965,Delhi,Delhi,6.7,51.2,270.0,578.0,3/30/2009,2015-03-30,2015,3
51970,Delhi,Delhi,15.3,96.8,439.0,748.0,4/2/2009,2015-04-02,2015,4
51971,Delhi,Delhi,4.5,66.5,330.0,638.0,4/2/2009,2015-04-02,2015,4
51972,Delhi,Delhi,5.3,52.7,164.0,303.0,4/2/2009,2015-04-02,2015,4
51973,Delhi,Delhi,15.0,95.8,393.0,626.0,4/2/2009,2015-04-02,2015,4
51974,Delhi,Delhi,6.8,53.0,266.0,630.0,4/3/2009,2015-04-03,2015,4
51975,Delhi,Delhi,4.2,29.7,222.0,462.0,4/3/2009,2015-04-03,2015,4
51976,Delhi,Delhi,4.2,43.0,297.0,817.0,4/5/2009,2015-04-05,2015,4
51977,Delhi,Delhi,4.0,17.2,161.0,318.0,4/5/2009,2015-04-05,2015,4
51978,Delhi,Delhi,4.0,28.8,221.0,516.0,4/6/2009,2015-04-06,2015,4
51979,Delhi,Delhi,5.5,62.8,400.0,825.0,4/6/2009,2015-04-06,2015,4
51980,Delhi,Delhi,6.226823081800888,22.5,586.0,1042.0,4/6/2009,2015-04-06,2015,4
51981,Delhi,Delhi,6.226823081800888,17.5,73.0,332.0,4/8/2009,2015-04-08,2015,4
51992,Delhi,Delhi,6.2,53.2,158.0,357.0,4/8/2009,2015-04-08,2015,4
52021,Delhi,Delhi,4.0,24.8,171.0,402.0,4/8/2009,2015-04-08,2015,4
52033,Delhi,Delhi,6.226823081800888,28.5,167.0,324.0,4/8/2009,2015-04-08,2015,4
52067,Delhi,Delhi,4.0,28.8,86.0,199.0,4/9/2009,2015-04-09,2015,4
52068,Delhi,Delhi,4.7,49.8,236.0,315.0,4/9/2009,2015-04-09,2015,4
52069,Delhi,Delhi,9.8,32.8,92.0,162.0,4/10/2009,2015-04-10,2015,4
52070,Delhi,Delhi,2.3,28.2,95.0,177.0,4/10/2009,2015-04-10,2015,4
52071,Delhi,Delhi,8.0,76.0,317.0,523.0,4/11/2009,2015-04-11,2015,4
52072,Delhi,Delhi,5.8,68.3,273.0,505.0,4/11/2009,2015-04-11,2015,4
52085,Delhi,Delhi,4.0,30.8,111.0,358.0,4/11/2009,2015-04-11,2015,4
52086,Delhi,Delhi,22.0,99.3,486.0,775.0,4/11/2009,2015-04-11,2015,4
52122,Delhi,Delhi,4.5,38.2,237.0,624.0,4/13/2009,2015-04-13,2015,4
52155,Delhi,Delhi,6.5,49.2,314.0,512.0,4/13/2009,2015-04-13,2015,4
52156,Delhi,Delhi,2.3,47.3,277.0,477.0,4/14/2009,2015-04-14,2015,4
52157,Delhi,Delhi,4.0,62.8,318.0,645.0,4/14/2009,2015-04-14,2015,4
52158,Delhi,Delhi,6.226823081800888,37.7,462.0,821.0,4/15/2009,2015-04-15,2015,4
52159,Delhi,Delhi,6.2,46.5,327.0,486.0,4/15/2009,2015-04-15,2015,4
52160,Delhi,Delhi,4.0,28.5,200.0,418.0,4/15/2009,2015-04-15,2015,4
52161,Delhi,Delhi,4.5,50.0,493.0,870.0,4/15/2009,2015-04-15,2015,4
52162,Delhi,Delhi,4.2,38.3,261.0,772.0,4/16/2009,2015-04-16,2015,4
52163,Delhi,Delhi,3.8,34.2,309.0,543.0,4/16/2009,2015-04-16,2015,4
52169,Delhi,Delhi,5.7,51.8,343.0,546.0,4/16/2009,2015-04-16,2015,4
52170,Delhi,Delhi,8.5,49.8,351.0,488.0,4/16/2009,2015-04-16,2015,4
52171,Delhi,Delhi,4.3,36.3,217.0,659.0,4/17/2009,2015-04-17,2015,4
52172,Delhi,Delhi,6.0,60.7,173.0,458.0,4/17/2009,2015-04-17,2015,4
52173,Delhi,Delhi,6.2,57.3,315.0,450.0,4/20/2009,2015-04-20,2015,4
52174,Delhi,Delhi,4.0,23.7,203.0,445.0,4/20/2009,2015-04-20,2015,4
52191,Delhi,Delhi,17.2,74.5,351.0,736.0,4/21/2009,2015-04-21,2015,4
52192,Delhi,Delhi,4.2,36.8,215.0,747.0,4/21/2009,2015-04-21,2015,4
52193,Delhi,Delhi,6.5,57.2,253.0,492.0,4/21/2009,2015-04-21,2015,4
52194,Delhi,Delhi,4.7,48.0,354.0,626.0,4/21/2009,2015-04-21,2015,4
52195,Delhi,Delhi,14.3,62.3,357.0,776.0,4/22/2009,2015-04-22,2015,4
52211,Delhi,Delhi,4.2,38.7,250.0,614.0,4/22/2009,2015-04-22,2015,4
52252,Delhi,Delhi,6.3,56.0,,606.0,4/22/2009,2015-04-22,2015,4
52253,Delhi,Delhi,4.8,44.5,429.0,675.0,4/22/2009,2015-04-22,2015,4
52264,Delhi,Delhi,5.5,57.0,260.0,540.0,4/23/2009,2015-04-23,2015,4
52265,Delhi,Delhi,4.0,25.5,215.0,432.0,4/23/2009,2015-04-23,2015,4
52317,Delhi,Delhi,4.5,38.2,248.0,684.0,4/24/2009,2015-04-24,2015,4
52318,Delhi,Delhi,7.7,41.8,351.0,501.0,4/24/2009,2015-04-24,2015,4
52319,Delhi,Delhi,6.0,61.7,392.0,723.0,4/24/2009,2015-04-24,2015,4
52330,Delhi,Delhi,5.0,42.3,296.0,517.0,4/25/2009,2015-04-25,2015,4
52331,Delhi,Delhi,4.7,39.0,278.0,716.0,4/27/2009,2015-04-27,2015,4
52332,Delhi,Delhi,5.5,58.5,637.0,897.0,4/27/2009,2015-04-27,2015,4
52333,Delhi,Delhi,5.5,58.8,,847.0,4/28/2009,2015-04-28,2015,4
52363,Delhi,Delhi,4.0,28.3,220.0,604.0,4/28/2009,2015-04-28,2015,4
52416,Delhi,Delhi,4.2,41.3,235.0,560.0,4/29/2009,2015-04-29,2015,4
52417,Delhi,Delhi,5.8,60.8,321.0,537.0,4/29/2009,2015-04-29,2015,4
52418,Delhi,Delhi,6.8,69.3,435.0,753.0,5/1/2009,2015-05-01,2015,5
52425,Delhi,Delhi,7.8,57.5,411.0,542.0,5/1/2009,2015-05-01,2015,5
52426,Delhi,Delhi,10.5,103.0,312.0,552.0,5/2/2009,2015-05-02,2015,5
52427,Delhi,Delhi,4.5,55.3,256.0,413.0,5/2/2009,2015-05-02,2015,5
52428,Delhi,Delhi,4.3,42.3,237.0,519.0,5/2/2009,2015-05-02,2015,5
52429,Delhi,Delhi,25.0,94.7,397.0,544.0,5/2/2009,2015-05-02,2015,5
52430,Delhi,Delhi,5.7,42.3,249.0,664.0,5/3/2009,2015-05-03,2015,5
52441,Delhi,Delhi,7.2,50.5,219.0,661.0,5/3/2009,2015-05-03,2015,5
52442,Delhi,Delhi,4.0,26.7,194.0,417.0,5/5/2009,2015-05-05,2015,5
52443,Delhi,Delhi,6.0,53.7,306.0,523.0,5/5/2009,2015-05-05,2015,5
52444,Delhi,Delhi,6.226823081800888,31.2,373.0,651.0,5/6/2009,2015-05-06,2015,5
52470,Delhi,Delhi,4.0,30.5,207.0,484.0,5/6/2009,2015-05-06,2015,5
52471,Delhi,Delhi,5.5,63.3,432.0,941.0,5/6/2009,2015-05-06,2015,5
52481,Delhi,Delhi,6.226823081800888,18.8,126.0,357.0,5/8/2009,2015-05-08,2015,5
52519,Delhi,Delhi,4.0,33.3,140.0,362.0,5/8/2009,2015-05-08,2015,5
52520,Delhi,Delhi,5.3,55.0,190.0,396.0,5/8/2009,2015-05-08,2015,5
52521,Delhi,Delhi,6.226823081800888,20.7,164.0,339.0,5/8/2009,2015-05-08,2015,5
52522,Delhi,Delhi,6.5,30.7,64.0,221.0,5/10/2009,2015-05-10,2015,5
52523,Delhi,Delhi,4.0,55.5,68.0,263.0,5/10/2009,2015-05-10,2015,5
52535,Delhi,Delhi,4.2,43.3,174.0,346.0,5/10/2009,2015-05-10,2015,5
52536,Delhi,Delhi,3.8,27.2,83.0,173.0,5/10/2009,2015-05-10,2015,5
52537,Delhi,Delhi,5.0,59.8,354.0,805.0,5/11/2009,2015-05-11,2015,5
52538,Delhi,Delhi,5.5,61.0,231.0,531.0,5/11/2009,2015-05-11,2015,5
52586,Delhi,Delhi,23.3,96.2,571.0,866.0,5/11/2009,2015-05-11,2015,5
52587,Delhi,Delhi,4.5,34.5,214.0,507.0,5/13/2009,2015-05-13,2015,5
52637,Delhi,Delhi,5.3,27.8,159.0,449.0,5/13/2009,2015-05-13,2015,5
52638,Delhi,Delhi,5.7,55.7,287.0,593.0,5/13/2009,2015-05-13,2015,5
52718,Delhi,Delhi,7.3,39.2,145.0,484.0,5/13/2009,2015-05-13,2015,5
52719,Delhi,Delhi,4.2,41.7,170.0,531.0,5/14/2009,2015-05-14,2015,5
52720,Delhi,Delhi,4.8,49.8,589.0,695.0,5/14/2009,2015-05-14,2015,5
52721,Delhi,Delhi,5.3,36.5,188.0,458.0,5/14/2009,2015-05-14,2015,5
52722,Delhi,Delhi,7.2,36.8,228.0,592.0,5/14/2009,2015-05-14,2015,5
52723,Delhi,Delhi,4.5,49.5,256.0,474.0,5/15/2009,2015-05-15,2015,5
52761,Delhi,Delhi,4.3,38.5,219.0,711.0,5/18/2009,2015-05-18,2015,5
52788,Delhi,Delhi,5.8,53.8,367.0,672.0,5/18/2009,2015-05-18,2015,5
52789,Delhi,Delhi,3.2,51.3,445.0,694.0,5/19/2009,2015-05-19,2015,5
52790,Delhi,Delhi,4.3,35.0,221.0,546.0,5/19/2009,2015-05-19,2015,5
52802,Delhi,Delhi,5.5,53.0,229.0,592.0,5/19/2009,2015-05-19,2015,5
52803,Delhi,Delhi,4.7,49.8,463.0,726.0,5/19/2009,2015-05-19,2015,5
52804,Delhi,Delhi,3.8,49.0,326.0,757.0,5/20/2009,2015-05-20,2015,5
52816,Delhi,Delhi,4.8,46.5,396.0,732.0,5/20/2009,2015-05-20,2015,5
52817,Delhi,Delhi,4.0,27.5,233.0,572.0,5/20/2009,2015-05-20,2015,5
52855,Delhi,Delhi,5.2,47.7,382.0,811.0,5/20/2009,2015-05-20,2015,5
52866,Delhi,Delhi,2.8,47.0,167.0,529.0,5/21/2009,2015-05-21,2015,5
52867,Delhi,Delhi,4.8,37.3,181.0,547.0,5/21/2009,2015-05-21,2015,5
